#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,DJI_AIR_2S,_field,_measurement
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:50:46.602Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:50:48.288Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:50:49.974Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:50:51.66Z,0.10000000149011612,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:50:53.346Z,0.6000000238418579,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:50:55.032Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:50:56.718Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:50:58.404Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:00.09Z,-0.10000000149011612,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:01.776Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:03.462Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:05.148Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:06.834Z,0.550000011920929,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:08.52Z,-2.5999999046325684,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:10.206Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:11.892Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:13.578Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:15.264Z,0.550000011920929,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:16.95Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:18.636Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:20.322Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:22.008Z,-0.30000001192092896,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:23.694Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:25.38Z,0.05000000074505806,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:27.066Z,0.10000000149011612,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:28.752Z,-0.30000001192092896,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:30.438Z,-3.299999952316284,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:32.124Z,1.100000023841858,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:33.81Z,0.9499999769032001,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:35.496Z,-0.10000000149011612,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:37.182Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:38.868Z,0.4000000059604645,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:40.554Z,-1.649999976158142,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:42.24Z,1.899999976158142,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:43.926Z,-0.8999999761581421,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:45.612Z,0.949999988079071,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:47.298Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:48.984Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:50.67Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:52.356Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:54.042Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:55.728Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:57.414Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:51:59.1Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:52:00.786Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:52:02.472Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:52:04.158Z,-0.15000000223517418,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:52:05.844Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:52:07.53Z,0,Basic_metrics,VelocityZ,Dji
,,3,2022-09-13T12:50:30Z,2022-09-13T13:00:37Z,2022-09-13T12:52:09.216Z,0,Basic_metrics,VelocityZ,Dji

